#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Argument|Accuracy|Adequacy|Clarity|KriteriumJahresertragEnergiedichte|KriteriumLebensdauerVerfgbarkeit|KriteriumLokaleEmissionenGeruschemissionen|KriteriumPreisBetrieb|KriteriumSonstiges|KriteriumTreibhausgasemissionen|KriteriumWirkungsgrad|OptionA|OptionB|OptionC
#T_SP=webanno.custom.Struktur|Struktur
#T_SP=webanno.custom.StrukturTAP|TAPArgumente


1-1	0-2	Es	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[15]	
1-2	3-6	ist	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[15]	
1-3	7-16	schwierig	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[15]	
1-4	17-26	teilweise	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[15]	
1-5	26-27	,	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[15]	
1-6	28-33	einen	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[15]	
1-7	34-41	Schluss	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[15]	
1-8	42-48	daraus	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[15]	
1-9	49-51	zu	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[15]	
1-10	52-58	ziehen	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[15]	
1-11	58-59	.	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[15]	

2-1	61-70	Teilweise	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[16]	
2-2	71-76	würde	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[16]	
2-3	77-79	es	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[16]	
2-4	80-82	im	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[16]	
2-5	83-94	Blickwinkel	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[16]	
2-6	95-98	des	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[16]	
2-7	99-110	Betrachters	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[16]	
2-8	111-117	stören	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[16]	
2-9	117-118	.	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[16]	

3-1	120-123	Die	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-2	124-127	die	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-3	128-137	Windparks	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-4	138-144	nehmen	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-5	145-149	viel	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-6	150-156	Fläche	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-7	157-160	ein	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-8	161-164	und	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-9	165-169	auch	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-10	170-173	der	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-11	174-182	Luftraum	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-12	183-187	wird	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-13	188-195	benutzt	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-14	195-196	,	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-15	197-207	allerdings	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-16	208-212	kann	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-17	213-216	man	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-18	217-220	die	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-19	221-229	darunter	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-20	230-238	liegende	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-21	239-251	Wiesenfläche	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-22	252-258	nutzen	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-23	258-259	,	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-24	260-264	dies	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
3-25	265-268	ist	3. Nicht zutreffend[1]	3. Nicht zutreffend[1]	1. Verständlich[1]	*[1]	*[1]	*[1]	*[1]	Sonstiges vorhanden[1]	*[1]	*[1]	*[1]	Unklar B[1]	Unklar C[1]	Hauptteil[14]	1. Claim[17]	
