#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Argument|Accuracy|Adequacy|Clarity|KriteriumJahresertragEnergiedichte|KriteriumLebensdauerVerfgbarkeit|KriteriumLokaleEmissionenGeruschemissionen|KriteriumPreisBetrieb|KriteriumSonstiges|KriteriumTreibhausgasemissionen|KriteriumWirkungsgrad|OptionA|OptionB|OptionC
#T_SP=webanno.custom.Struktur|Struktur
#T_SP=webanno.custom.StrukturTAP|TAPArgumente


1-1	0-13	Grundsätzlich	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-2	14-17	bin	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-3	18-21	ich	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-4	22-25	für	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-5	26-30	jede	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-6	31-42	Alternative	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-7	42-43	,	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-8	44-46	um	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-9	47-50	die	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-10	51-61	Emissionen	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-11	62-64	zu	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-12	65-72	mäßigen	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
1-13	72-73	.	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	

2-1	75-81	Anhand	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
2-2	82-85	der	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
2-3	86-95	gegebenen	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
2-4	96-101	Daten	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
2-5	102-107	fällt	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
2-6	108-112	mein	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
2-7	113-125	persönlicher	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
2-8	126-133	Favorit	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
2-9	134-137	auf	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
2-10	138-141	die	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
2-11	142-160	Wasserstofftechnik	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
2-12	160-161	.	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	

3-1	163-165	Im	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
3-2	166-175	Folgenden	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
3-3	176-181	werde	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
3-4	182-185	ich	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
3-5	186-190	drei	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
3-6	191-200	Kriterien	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
3-7	201-210	aufzählen	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
3-8	210-211	,	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
3-9	212-218	welche	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
3-10	219-224	meine	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
3-11	225-237	Entscheidung	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
3-12	238-247	begründen	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	
3-13	247-248	.	_	_	_	_	_	_	_	_	_	_	_	_	_	Einleitung[3]	_	

4-1	250-253	Das	1. Richtig[1]	1. Angemessen[1]	1. Verständlich[1]	Jahresertrag/Energiedichte Vorhanden[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	Pro A[1]	Contra B[1]	Contra C[1]	Hauptteil[4]	1. Claim[5]	
4-2	254-259	erste	1. Richtig[1]	1. Angemessen[1]	1. Verständlich[1]	Jahresertrag/Energiedichte Vorhanden[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	Pro A[1]	Contra B[1]	Contra C[1]	Hauptteil[4]	1. Claim[5]	
4-3	260-269	Kriterium	1. Richtig[1]	1. Angemessen[1]	1. Verständlich[1]	Jahresertrag/Energiedichte Vorhanden[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	Pro A[1]	Contra B[1]	Contra C[1]	Hauptteil[4]	1. Claim[5]	
4-4	270-273	ist	1. Richtig[1]	1. Angemessen[1]	1. Verständlich[1]	Jahresertrag/Energiedichte Vorhanden[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	Pro A[1]	Contra B[1]	Contra C[1]	Hauptteil[4]	1. Claim[5]	
4-5	274-277	die	1. Richtig[1]	1. Angemessen[1]	1. Verständlich[1]	Jahresertrag/Energiedichte Vorhanden[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	Pro A[1]	Contra B[1]	Contra C[1]	Hauptteil[4]	1. Claim[5]	
4-6	278-291	massebezogene	1. Richtig[1]	1. Angemessen[1]	1. Verständlich[1]	Jahresertrag/Energiedichte Vorhanden[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	Pro A[1]	Contra B[1]	Contra C[1]	Hauptteil[4]	1. Claim[5]	
4-7	292-305	Energiedichte	1. Richtig[1]	1. Angemessen[1]	1. Verständlich[1]	Jahresertrag/Energiedichte Vorhanden[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	Pro A[1]	Contra B[1]	Contra C[1]	Hauptteil[4]	1. Claim[5]	
4-8	305-306	.	1. Richtig[1]	1. Angemessen[1]	1. Verständlich[1]	Jahresertrag/Energiedichte Vorhanden[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	Pro A[1]	Contra B[1]	Contra C[1]	Hauptteil[4]	1. Claim[5]	

5-1	308-313	Diese	1. Richtig[1]	1. Angemessen[1]	1. Verständlich[1]	Jahresertrag/Energiedichte Vorhanden[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	Pro A[1]	Contra B[1]	Contra C[1]	Hauptteil[4]	1. Claim[6]	
5-2	314-318	sagt	1. Richtig[1]	1. Angemessen[1]	1. Verständlich[1]	Jahresertrag/Energiedichte Vorhanden[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	Pro A[1]	Contra B[1]	Contra C[1]	Hauptteil[4]	1. Claim[6]	
5-3	319-322	aus	1. Richtig[1]	1. Angemessen[1]	1. Verständlich[1]	Jahresertrag/Energiedichte Vorhanden[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	Pro A[1]	Contra B[1]	Contra C[1]	Hauptteil[4]	1. Claim[6]	
5-4	322-323	,	1. Richtig[1]	1. Angemessen[1]	1. Verständlich[1]	Jahresertrag/Energiedichte Vorhanden[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	Pro A[1]	Contra B[1]	Contra C[1]	Hauptteil[4]	1. Claim[6]	
5-5	324-327	wie	1. Richtig[1]	1. Angemessen[1]	1. Verständlich[1]	Jahresertrag/Energiedichte Vorhanden[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	Pro A[1]	Contra B[1]	Contra C[1]	Hauptteil[4]	1. Claim[6]	
